"Document ID","Document Title",Categories,"Number of Downloads"
530332,"IPC054 Responding-to-Positive-TB-Tests-Policy","Policies and Procedures",2
530340,"IPC058 TB-Infection-Control-Plan-Policy","Policies and Procedures",2
530342,"IPC059 TB-Testing-Interferon-Gamma-Release-Assays-Policy","Policies and Procedures",2
530350,"IPC064 Treatment-of-Noninfectious-Tuberculosis-Policy","Policies and Procedures",2
530360,"ACT001 Activities-Policy","Policies and Procedures",2
530366,"ACT004 Dietary-related Activities","Policies and Procedures",2
530393,Coronavirus-Return-to-Work-Tracker,"Human Resources",2
530430,"THER013 Therapy-Treatment-Procedures-Considerations-for-All-Modality-Treatments-Policy","Policies and Procedures",2
530436,"SS003 Change-of-Room-or-Roommate-Policy","Policies and Procedures",2
530517,Employee-Tuberculosis-Testing-Policy,"Human Resources",2
530523,History-Infectious-Diseases-and-Immununzations,"Human Resources",2
530533,Missing_Punch_Form-New,"Human Resources",2
530541,OSHA-Bloodborne-Pathogen-Plan-Word,"Human Resources",2
530551,performance-improvement-plan-template,"Human Resources",2
530563,NJRA-CNA-Competency-Quiz-Answers,"Staff Development",2
530579,"Fall QAPI EXAMPLE",Administrative,2
530583,"QAPI MDS Tracking Optional Form",Administrative,2
530585,"QAPI tracking template Admissions",Administrative,2
530593,"QAPI tracking template SS",Administrative,2
530603,"Sample Infection Prevention Quality Improvement Plan",Administrative,2
530625,resident-interview,"Survey Management",2
530627,resident-observation,"Survey Management",2
530671,"ENV006 Environmental-Services-Inspection-Policy","Environmental Services",2
530685,"MDS001 Accurate-Completion-of-Reconciled-Medication-List-MDS-Section-A-Policy","Policies and Procedures",2
530686,"MDS001 Accurate-Completion-of-Reconciled-Medication-List-MDS-Section-A-Policy","Policies and Procedures",2
530694,"MDS005 Assessment-Frequency-Timeliness-Policy","Policies and Procedures",2
530696,"MDS006 Baseline-Care-Plan-Policy","Policies and Procedures",2
530708,"Document Id: 530708 (Deleted)",,2
530722,"MDS019 Quality-Reporting-Drug-Regimen-Review-Policy","Policies and Procedures",2
530724,"MDS020 Resident-Assessment-Coordination-with-PASARR-Program-Policy","Policies and Procedures",2
530765,"NSG- Gradual Dose Reduction (GDR) of Psychotropic Drugs","Policies and Procedures",2
530783,"NUR002 Appropriate-Use-of-Feeding-Tubes-Policy",Nursing,2
530807,"NUR013 Closed-Wound-Drain-Management-Policy","Policies and Procedures",2
530809,"NUR014 Condom-Catheter-Care-Policy","Policies and Procedures",2
530831,"NUR022 Indwelling-Catheter-Use-and-Removal-Policy","Policies and Procedures",2
530857,"NUR035 Opioid-Overdose-Management-Policy","Policies and Procedures",2
530863,"Document Id: 530863 (Deleted)",,2
530865,"NUR039 Perineal-Care-Policy","Policies and Procedures",2
530867,"NUR040 Peripheral-Intravenous-Catheter-Insertion-Maintenance-and-Removal-Policy","Policies and Procedures",2
530869,"NUR041 Peripherally-Inserted-Central-Catheter-Flushing-Locking-Removal-Policy","Policies and Procedures",2
530873,"NUR043 PICC-Midline-CVAD-Dressing-Change-Policy","Policies and Procedures",2
530901,"NUR057 Verifying-Placement-of-Feeding-Tube-Policy","Policies and Procedures",2
530917,"Document Id: 530917 (Deleted)",,2
530925,"NUR069 Controlled-Substance-Administration-and-Accountability-Policy","Policies and Procedures",2
530929,"NUR071 Destruction-of-Unused-Drugs-Policy","Policies and Procedures",2
530943,"Document Id: 530943 (Deleted)",,2
530959,"NUR086 Medication-Administration-Policy","Policies and Procedures",2
530967,"Document Id: 530967 (Deleted)",,2
530977,"NUR097 Narcotic-Pain-Patch-Policy","Policies and Procedures",2
530983,"NUR100 Oxygen-Administration-Policy","Policies and Procedures",2
530989,"Document Id: 530989 (Deleted)",,2
530993,"NUR105 Storage-of-Medication-Requiring-Refrigeration-Policy","Policies and Procedures",2
531005,"NUR112 Accidents-and-Supervision-Policy","Policies and Procedures",2
531007,"NUR113 Accommodation-of-Needs-Policy","Policies and Procedures",2
531011,"NUR115 ADL-Care-of-Dementia-Unit-Residents-Policy","Policies and Procedures",2
531013,"NUR116 Admission-of-a-Resident-Policy","Policies and Procedures",2
531015,"NUR117 Admission-Orders-Policy","Policies and Procedures",2
531025,"NUR122 Call-Lights-Accessibility-and-Timely-Response-Policy","Policies and Procedures",2
531041,"NUR130 Continuous-Glucose-Monitors-Policy","Policies and Procedures",2
531045,"NUR132 Dementia-Care-Policy","Policies and Procedures",2
531049,"NUR134 Discharge-Summary-Policy","Policies and Procedures",2
531061,"NUR140 Emergency-Crash-Cart-and-AEDs-Policy","Policies and Procedures",2
531085,"NUR152 Hypoglycemia-Management-Policy","Policies and Procedures",2
531131,"NUR176 Proper-Use-of-Bed-Rails-Policy","Policies and Procedures",2
531143,"NUR182 Resident-Showers-Policy","Policies and Procedures",2
531153,"NUR187 Serving-a-Meal-Policy","Policies and Procedures",2
531157,"NUR189 Unexplained-Injuries-Policy","Policies and Procedures",2
531173,"NUR197 Clean-Dressing-Change-Policy","Policies and Procedures",2
531175,"NUR198 Documentation-of-Wound-Treatments-Policy","Policies and Procedures",2
531177,"NUR199 Negative-Pressure-Wound-Therapy-Policy","Policies and Procedures",2
531179,"NUR200 Ordering-Wound-Treatment-and-Prevention-Supplies-Policy","Policies and Procedures",2
531189,"NUR205 Pressure-Injury-Surveillance-Policy","Policies and Procedures",2
531206,"NUR213 Wound-Cultures-Policy","Policies and Procedures",2
531208,"NUR214 Wound-Photo-Documentation-Policy","Policies and Procedures",2
531222,"ADM009 Compliance-with-Reporting-Allegations-of-Abuse-Neglect-Exploitation-Policy","Policies and Procedures",2
531228,"ADM012 Elopements-and-Wandering-Residents-Policy","Policies and Procedures",2
531248,"ADM022 ICD-10-Coding-Integrity-Policy","Policies and Procedures",2
531300,"ADM048 Smoke-Free-Facility-Policy","Policies and Procedures",2
531312,"Document Id: 531312 (Deleted)",,2
531375,"EPP011 Emergency Mode Operation Plan","Policies and Procedures",2
531414,"EPP033 Incident-Command-System-Policy","Policies and Procedures",2
531416,"EPP034 Infection-Control-in-Emergencies-Policy","Policies and Procedures",2
531422,"EPP037 Medical-Emergency-Response-Policy","Policies and Procedures",2
531453,"MAIN007 Ice-Machines-and-Portable-Ice-Carts-Policy","Policies and Procedures",2
531457,"MAIN009 Pest-Control-Program-Policy","Policies and Procedures",2
531467,"MAIN014 Resident-Refrigerators-Policy","Policies and Procedures",2
531506,"Medication Management-Glucose Monitor Quality Control Log",Nursing,2
531657,"IT006 Electronic-Signatures-IT-Policy","Policies and Procedures",2
531665,"IT010 Hardware-Abuse-IT-Policy","Policies and Procedures",2
531729,"Post Fall Investigation Form","Policies and Procedures",2
531754,"Weekly Skin Observations 02-2025 (TLC)","Policies and Procedures",2
531759,"Corporate Compliance Liaison Job Description &amp; Performance Appraisal","Human Resources",2
531761,"Corporate Compliance Officer Job Description &amp; Performance Appraisal","Human Resources",2
531781,"LOA Release Form",Administrative,2
531791,"Skin Integrity &#8211; Skin Tears Policy 11-29-23","Policies and Procedures",2
531806,"Fox Hill_Handbook","Human Resources",2
531837,"HR006 Communicable-and-Contagious-Diseases-Policy","Policies and Procedures",2
531853,"Document Id: 531853 (Deleted)",,2
531855,"HR043 Professionalism-Customer-Service-Policy","Policies and Procedures",2
531881,"NSG- Nursing Services &amp; Sufficient Staff Policy","Policies and Procedures",2
531883,"NSG- Nursing Services Registered Nurse (RN) Policy","Policies and Procedures",2
531911,"IC- Infection Outbreak Response Investigation",Nursing,2
531950,"MED- High Risk Medications Policy","Policies and Procedures",2
531972,"IP POLICIES AND GUIDELINES 2025","Policies and Procedures",2
531979,"IP Employee Surveillance","Policies and Procedures",2
532008,"NSG- Nurse Staffing Posting Information Policy","Policies and Procedures",2
532017,"IC- Covid-19 Vaccination Policy",Nursing,2
532163,"RDCS home office day report",Nursing,2
532174,"QAPI Monitoring Policy","Policies and Procedures",2
532188,"HCINF10 &#8211; Isolation For Infectious Diseases 20240903","Policies and Procedures",2
532193,"IC- Infection Prevention and Control Program","Policies and Procedures",2
532211,"IC- Group A Strep (GAS) Outbreak guidance",Nursing,2
532220,"Life Vest Wearable Defibrillator Procedure","Policies and Procedures",2
532324,"Tuition Reimbursement Repayment Agreement","Human Resources",2
532355,"Workplace Investigation Forms","Human Resources",2
532417,"Inspection and Maintenance Of Emergency Generators",Maintenance,2
532421,"IT Multi-Factor Authentication Instructions",Administrative,2
532425,"Infection Control Linen Handling AHCA",Nursing,2
532427,"HTH Handbook 2023","Staff Development",2
532598,"Medical Director Review Form March 2025",Administrative,2
532629,"Administration &#8211; Therapeutic Leave","Policies and Procedures",2
532753,"Resident Showers P&amp;P","Policies and Procedures",2
532764,"Nutritional Management-Weight Monitoring Policy","Food and Nutrition Services",2
532820,"Pain Management Policy",Nursing,2
532864,"Resident Environmental Quality","Environmental Services",2
532874,"Exit Door Monitoring",Administrative,2
532878,"CPAP BiPAP",Nursing,2
532882,"CPR Code Blue",Nursing,2
533270,"Document Id: 533270 (Deleted)",,2
533408,"Dove Healthcare DermaRite Wound Care Protocols 2025",Nursing,2
533489,"Quality Assurance Performance Improvement (QAPI) updated 3.10.2025","Policies and Procedures",2
533632,"Nurse Staffing Posting Information","Policies and Procedures",2
533666,"Gradual Dose Reduction Druga","Policies and Procedures",2
533717,"Document Id: 533717 (Deleted)",,2
533800,"Admissions Policy 02-05-2025","Policies and Procedures",2
533822,"Document Id: 533822 (Deleted)",,2
533991,"Opioid Overdose Management Policy","Policies and Procedures",2
534046,"Competency- Narcan Administration","Staff Development",2
534061,"Document Id: 534061 (Deleted)",,2
534101,"Document Id: 534101 (Deleted)",,2
534137,"Document Id: 534137 (Deleted)",,2
534164,"Fall Prevention Program &#8211; Post Fall Assessments and Neuro Checks","Policies and Procedures",2
534183,"Document Id: 534183 (Deleted)",,2
534187,"Job Description &#8211; Risk Manager","Policies and Procedures",2
534207,"Medical Director Responsibilities","Policies and Procedures",2
534211,"Physician Services Policy","Policies and Procedures",2
534215,"Dining &amp; Nutrition Services &#8211; Dented Cans 03_21_2025","Food and Nutrition Services",2
534221,"Medication Management &#8211; Gradual Dose Reduction of Psychotropic Drugs Policy",Nursing,2
534242,"Document Id: 534242 (Deleted)",,2
534247,"Illinois Attendance FAQ","Human Resources",2
534257,"PRN Agreement","Human Resources",2
534259,"PRN FAQ","Human Resources",2
534276,"Medication Administration",Nursing,2
534280,"Medication Errors",Nursing,2
534351,"High Risk Medications-Anticoagulants","Policies and Procedures",2
534355,"CCC Kenosha Smoking/Vaping Policy","Policies and Procedures",2
534404,"Monitoring Nutrition &amp; Fluid Intake",Nursing,2
534414,"Smoking Policy",Administrative,2
534416,"Patio Access &amp; Monitoring",Administrative,2
534418,"Resident Identification Policy",Nursing,2
534536,"Fall Prevention Program Policy",Nursing,2
534667,"TN ACLF &#8211; Administration and Interpretation of Tuberculin Skin Tests","Policies and Procedures",2
534671,"TN ACLF &#8211; Employee Tuberculosis Testing","Policies and Procedures",2
534673,"TN ACLF &#8211; TB Infection Control Plan","Policies and Procedures",2
534698,"FALL AUDITS","Staff Development",2
534745,"PRN Medications Policy","Policies and Procedures",2
534820,"Transfer and Discharge (Including AMA) Policy 02-05-2025","Policies and Procedures",2
534841,"Transporting a resident in facility van","Policies and Procedures",2
534850,"Suture and Staple Removal",Nursing,2
534860,"Document Id: 534860 (Deleted)",,2
534864,"Monitoring of Cooler-Freezer Temperature (Dietary)","Food and Nutrition Services",2
534866,"Thickened Liquids",Nursing,2
534868,"Grievance Form","Social Services",2
534870,"A Table of Contents","Policies and Procedures",2
535208,"Resident Council Minute Form",Activities,2
535217,"Fluid Restriction Instruction Sheet",Nursing,2
535239,"Use of Gait Belt",Nursing,2
535499,"Grievance Decision Form","Social Services",2
535561,"EDU. Tracheostomy Care Validation Checklist",Nursing,2
536019,"Document Id: 536019 (Deleted)",,2
536243,"Document Id: 536243 (Deleted)",,2
536500,"Corrective Action Form","Human Resources",2
523218,"Look Alike Sound Alike Medications Policy",Nursing,1
523231,"Medication Monitoring Policy","Policies and Procedures",1
523234,"Medication Reconciliation Policy","Policies and Procedures",1
523240,"Medication Regimen Review Policy","Policies and Procedures",1
523246,"Document Id: 523246 (Deleted)",,1
523251,"Multidose Vials Policy",Nursing,1
523254,"Administration Nasal Spray Policy",Nursing,1
523266,"PRN Medications Policy",Nursing,1
523267,"PRN Medications Policy","Policies and Procedures",1
523276,"Document Id: 523276 (Deleted)",,1
523293,"Document Id: 523293 (Deleted)",,1
523303,"Negative Pressure Wound Therapy Policy",Nursing,1
523313,"Pressure Injury Focus Meeting Policy","Policies and Procedures",1
523319,"Pressure Injury Prevention Guidelines Policy","Policies and Procedures",1
523321,"Pressure Injury Risk Assessment Policy",Nursing,1
523324,"Pressure Injury Surveillance Policy",Nursing,1
523330,"Skin Audits by Nursing Assistants Policy",Nursing,1
523331,"Skin Audits by Nursing Assistants Policy","Policies and Procedures",1
523336,"Skin Integrity Incontinence Associated Dermatitis (IAD) Policy",Nursing,1
523345,"Use of Support Surfaces Policy",Nursing,1
523349,"Wound Cultures Policy","Policies and Procedures",1
523398,"Admission Orders Policy","Policies and Procedures",1
523422,"Call lifth and Emar backup directions",Administrative,1
523437,"Resident Assessment Coordination PASARR","Policies and Procedures",1
523464,"Catheterization of a Male Policy",Nursing,1
523465,"Catheterization of a Male Policy","Policies and Procedures",1
523467,"Catheterization of a Female Policy",Nursing,1
523468,"Catheterization of a Female Policy","Policies and Procedures",1
523474,"Gastrostomy Site Care Policy",Nursing,1
523484,"Document Id: 523484 (Deleted)",,1
523504,"Verifying Placement of Feeding Tube Policy","Policies and Procedures",1
523509,"Pouch Changes in Colostomy, Urostomy, and Ileostomy Policy",Nursing,1
523546,"Document Id: 523546 (Deleted)",,1
523550,"Laboratory Services and Reporting Policy","Policies and Procedures",1
523552,"Nursing Services- Registered Nurse Policy",Nursing,1
523553,"Nursing Services- Registered Nurse Policy","Policies and Procedures",1
523555,"Radiology and Diagnostic Services and Reporting Policy",Nursing,1
523559,"Physician PA/NP/Clinical Lab Notification Policy","Policies and Procedures",1
523574,"Document Id: 523574 (Deleted)",,1
523607,"Paid Feeding Assistants Policy","Food and Nutrition Services",1
523611,"Use of Pacemaker Policy","Policies and Procedures",1
523619,"Grooming a Resident&#8217;s Facial Hair Policy",Nursing,1
523622,"Care of Dentures Policy",Nursing,1
523630,"Adaptive Feeding Equipment Policy",Nursing,1
523634,"Therapy Screen Policy","Policies and Procedures",1
523636,"Therapy Evaluation Policy",Administrative,1
523639,"Specialized Rehabilitative Services Policy",Administrative,1
523640,"Specialized Rehabilitative Services Policy","Policies and Procedures",1
523644,"Maintenance of Electronic Clinical Records Policy",Administrative,1
523645,"Maintenance of Electronic Clinical Records Policy","Policies and Procedures",1
523659,"Document Id: 523659 (Deleted)",,1
523675,"Life Vest Wearable Defibrillator Policy","Policies and Procedures",1
523678,"Intravenous Therapy Policy","Policies and Procedures",1
523680,"Nail Care Policy",Nursing,1
523681,"Nail Care Policy","Policies and Procedures",1
523684,"Accommodation of Needs Policy","Policies and Procedures",1
523686,"Staple Removal Policy",Nursing,1
523693,"Perineal Care Policy","Policies and Procedures",1
523695,"Suture Removal Policy",Nursing,1
523698,"Diagnostic Testing Services Policy",Nursing,1
523704,"Survey Preparedness PowerPoint","Staff Development",1
523708,"Quality Measures Powerpoint","Staff Development",1
523712,"Document Id: 523712 (Deleted)",,1
523740,"Wandering Procedure",Nursing,1
523755,"Resident to Resident Altercation Flowchart DHS WI",Administrative,1
523765,"CPR Live Event Investigation Tool",Nursing,1
523767,"Foley Cath Orders Fax/Template",Nursing,1
523793,"Unnecessary Medication","Policies and Procedures",1
523821,"Skin Tears","Policies and Procedures",1
523851,"Pharmacy- Geriscript- Returns",Nursing,1
523855,"Pharmacy- Geriscript- Pharmacy P and P",Nursing,1
523874,"Choosing a Personal Attending Physician Policy",Nursing,1
523877,"Quick ADT and Census Line How To",Administrative,1
523918,"Document Id: 523918 (Deleted)",,1
523961,"DM &#8211; Calculating food percentages","Food and Nutrition Services",1
524016,"MOU with FCRHC",Administrative,1
524099,"Care and Maintenance of Central Venous Catheter Policy","Policies and Procedures",1
524113,"MR-EMR29 Physician Order Entry for Medications or Treatments 20241004","Policies and Procedures",1
524119,"Catheter Irrigation Policy",Nursing,1
524122,"Tracheostomy Decannulation Policy","Policies and Procedures",1
524126,"Central Venous Access Catheter Flushing Locking Policy","Policies and Procedures",1
524132,"Document Id: 524132 (Deleted)",,1
524140,"Covid 19 immunization schedule",Nursing,1
524168,"Document Id: 524168 (Deleted)",,1
524192,"Document Id: 524192 (Deleted)",,1
524226,"Nursing &#8211; Clinical &#8211; Closed Wound Drain Management","Policies and Procedures",1
524284,"Advance Beneficiary Notices-Attachment D Detailed Explanation of Non-coverage (DENC) for QIO Appeals","Policies and Procedures",1
524294,"Infection Control &#8211; COVID 19-Antiviral Administration for COVID 19","Policies and Procedures",1
524296,"Infection Control &#8211; COVID 19-Return to Work Criteria for Healthcare Personnel","Policies and Procedures",1
524315,"Effective Communication Deaf Resident Policy","Policies and Procedures",1
524363,"Hot Liquid Safety Policy","Food and Nutrition Services",1
524365,"Cooling Temperature Log","Food and Nutrition Services",1
524393,"Document Id: 524393 (Deleted)",,1
524428,"(IPC) Hepatitis B Exposure Control Plan Policy","Policies and Procedures",1
524526,"Document Id: 524526 (Deleted)",,1
524536,"Document Id: 524536 (Deleted)",,1
524550,"Health Care Professional Responsibility and Reporting Enhancement Act Policy","Policies and Procedures",1
524578,"Emergency Preparedness 01-2021 (TLC)","Food and Nutrition Services",1
524590,"Recipe File TLC Fall Winter Menu 24-25 Week 1","Food and Nutrition Services",1
524600,"Spreadsheets TLC Fall Winter Menu 24-25","Food and Nutrition Services",1
524605,"TLC F-W 24-25 Menu to Post Week 1","Food and Nutrition Services",1
524607,"TLC F-W 24-25 Menu to Post Week 1","Food and Nutrition Services",1
524609,"TLC F-W 24-25 Menu to Post Week 2","Food and Nutrition Services",1
524628,"Specimen Collection Policy","Policies and Procedures",1
524642,"Chain of Command Policy","Policies and Procedures",1
524755,"Triple Check Policy &#8211; Attachment A Carmelite Triple Check Checklist","Policies and Procedures",1
524757,"Triple Check Policy &#8211; Attachment B Triple Check Cheat Sheet MDS and Therapy","Policies and Procedures",1
524933,"Diet Communication Form","Food and Nutrition Services",1
524946,"Accurate Reporting of Functional Performance-MDS Section GG",MDS,1
524949,"Assessment Frequency / Timeliness",MDS,1
524961,"Comprehensive Care Plans",MDS,1
524969,"Comfort Care Critical Care Plan (CCCCP) &#8211; Fennimore","Social Services",1
524971,"Comfort Care Critical Care Plan (CCCCP) &#8211; Lodi","Social Services",1
524979,"Comfort Care Critical Care Plan (CCCCP) &#8211; St. Croix Falls","Social Services",1
524985,"Bedhold &#8211; Bloomer",Administrative,1
524987,"Bedhold &#8211; Fennimore",Administrative,1
524989,"Bedhold &#8211; Lodi",Administrative,1
524995,"Bedhold &#8211; Spooner",Administrative,1
525001,"Bedhold &#8211; Superior",Administrative,1
525009,"Comfort Care Critical Care Plan (CCCCP) &#8211; West Eau Claire","Social Services",1
525012,"Discharge Planning Process",MDS,1
525024,"Quality Reporting: Drug Regimen Review",MDS,1
525026,"Resident Assessment of Cognitive Patterns",MDS,1
525032,"CPR Policy","Policies and Procedures",1
525061,"Document Id: 525061 (Deleted)",,1
525063,"Document Id: 525063 (Deleted)",,1
525082,"Document Id: 525082 (Deleted)",,1
525098,"COVID-19-Vaccine Policy","Policies and Procedures",1
525107,"Document Id: 525107 (Deleted)",,1
525131,"Document Id: 525131 (Deleted)",,1
525148,"NSG- Hydration","Policies and Procedures",1
525157,"Dented or Damaged Cans","Food and Nutrition Services",1
525180,"Document Id: 525180 (Deleted)",,1
525186,"GF01 addendum 02 GIFT IN KIND DONATION FORM 20241105","Policies and Procedures",1
525194,"GF02 Gift Acceptance 20241105","Policies and Procedures",1
525206,"GF08 Vehicle Donation Acceptance 20241105","Policies and Procedures",1
525214,"GF10 Community Engagement 20241105","Policies and Procedures",1
525228,"Document Id: 525228 (Deleted)",,1
525242,"Influenza Vaccine Policy 2024",Nursing,1
525386,"Document Id: 525386 (Deleted)",,1
525430,"Change of Room or Roommate Policy","Policies and Procedures",1
525432,"Condom Catheter Care Policy",Nursing,1
525437,"Document Id: 525437 (Deleted)",,1
525464,"Infection Control &#8212; Cleaning and Disinfection of Portable IT Equipment","Policies and Procedures",1
525474,"Document Id: 525474 (Deleted)",,1
525510,"Voting Tracking Log",Activities,1
525513,"GF13 Community Employee Appreciation Fund Calculation and Distribution 20241115","Policies and Procedures",1
525524,"Document Id: 525524 (Deleted)",,1
525530,"Document Id: 525530 (Deleted)",,1
525532,"Document Id: 525532 (Deleted)",,1
525609,"Oxygen Administration Policy","Policies and Procedures",1
525611,"Document Id: 525611 (Deleted)",,1
525629,"Document Id: 525629 (Deleted)",,1
525638,"Document Id: 525638 (Deleted)",,1
525652,"Life Vest Policy",Nursing,1
525658,"Dialysis Den- PRN Medications Policy","Policies and Procedures",1
526039,"RHB5 &#8211; Medicare Part B Therapy Insurance Verification and Consent Update 20241004","Policies and Procedures",1
526045,"Document Id: 526045 (Deleted)",,1
526067,"INFECTION CONTROL: Example &#8211; Infection Surveillance Action Plan",Nursing,1
526071,"Document Id: 526071 (Deleted)",,1
526073,"Document Id: 526073 (Deleted)",,1
526089,"INFECTION CONTROL: Cleaning and Disinfection of Resident Care Equipment Policy",Nursing,1
526099,"Document Id: 526099 (Deleted)",,1
526103,"INFECTION CONTROL: Hand Hygiene Policy",Nursing,1
526105,"INFECTION CONTROL: Handling Clean Linen Policy",Nursing,1
526113,"Document Id: 526113 (Deleted)",,1
526117,"INFECTION CONTROL: Infection Control in the Beauty Salon Policy",Nursing,1
526119,"Document Id: 526119 (Deleted)",,1
526125,"Document Id: 526125 (Deleted)",,1
526129,"INFECTION CONTROL: Infection Prevention and Control Risk Assessment Procedure Policy",Nursing,1
526148,"Document Id: 526148 (Deleted)",,1
526169,"Interrupted Stay Policy",Administrative,1
526170,"Interrupted Stay Policy","Policies and Procedures",1
526173,"Pharmacy- SpecialtyRX- DEA 222 Policy","Policies and Procedures",1
526184,"Podiatry Services Policy",Nursing,1
526185,"Podiatry Services Policy","Policies and Procedures",1
526188,"Safe Resident Handling Transfers Policy","Policies and Procedures",1
526214,"Activity Cal March",Activities,1
526216,"Activity Cal April",Activities,1
526227,"Activity Cal August",Activities,1
526244,"Resident Council Notes",Activities,1
526267,"Advanced Directive Policy","Policies and Procedures",1
526272,"Water Management Program","Policies and Procedures",1
526284,"MDRO Infection","Policies and Procedures",1
526286,"MDRO Colonization","Policies and Procedures",1
526288,"Management of Shingles (Herpes Zoster)","Policies and Procedures",1
526294,"Management of C. Difficile Infection","Policies and Procedures",1
526315,"Hepatitis B Exposure Control Policy","Policies and Procedures",1
526373,"Wound Cultures","Policies and Procedures",1
526377,"Emergency Crash Cart &amp; AED","Policies and Procedures",1
526381,"COVID VACCINE","Policies and Procedures",1
526462,"Document Id: 526462 (Deleted)",,1
526464,"INFECTION CONTROL &#8211; COVID-19 Vaccine Policy- Mass",Nursing,1
526466,"INFECTION CONTROL &#8211; COVID-19 Vaccine Policy- RI",Nursing,1
526473,"Document Id: 526473 (Deleted)",,1
526479,"Document Id: 526479 (Deleted)",,1
526503,"ABHM Risk Management Categories",Nursing,1
526531,"Document Id: 526531 (Deleted)",,1
526537,"ABHM Bed Safety Policy","Policies and Procedures",1
526541,"A Guide to Bed Safety Brochure",Nursing,1
526545,"ABHM Fall Checklist with Huddle",Nursing,1
526547,"ABHM Gap Analysis Falls",Nursing,1
526561,"ABHM Covid Vaccination Consent Form Employees",Nursing,1
526575,"Pneumococcal Vaccine Timing",Nursing,1
526589,"Workman&#8217;s Comp- Reporting On the Job Injuries Policy","Policies and Procedures",1
526608,"Activity Policy",Activities,1
526649,"Catheter Irrigation Policy",Nursing,1
526655,"Document Id: 526655 (Deleted)",,1
526657,"Document Id: 526657 (Deleted)",,1
526671,"CEP- Discharge","Survey Management",1
526688,"Incident.accident review","Policies and Procedures",1
526697,"Food Allergies and Intolerances Policy","Food and Nutrition Services",1
526703,"Narcan Administration","Policies and Procedures",1
526705,"IV Flush Protocol Health Direct 2021","Policies and Procedures",1
526723,Antifungal,"Policies and Procedures",1
526728,"Document Id: 526728 (Deleted)",,1
526748,"Cleaning_Changing Respiratory Equipment 12-2024","Policies and Procedures",1
526760,"Sharps Disposal 12-2024 (TLC)","Policies and Procedures",1
526762,"Timely Administration of Insulin Policy 04-16-2024","Policies and Procedures",1
526773,"Bladder Scan Competency","Staff Development",1
526793,"Facility Assessment","Policies and Procedures",1
526795,"Facility Required Postings","Policies and Procedures",1
526797,"Fire and Disaster Safety Plan","Policies and Procedures",1
526821,"Hand Hygiene Education AHRQ","Staff Development",1
526835,"Annual Policy &amp; Procedure Approval Form",Administrative,1
526866,"Document Id: 526866 (Deleted)",,1
526882,"Medicare Detailed Explanation of Non-Coverage (DENC) &#8211; Lodi 2025",Administrative,1
526885,"Medicare Detailed Explanation of Non-Coverage (DENC) &#8211; RVC 2025",Administrative,1
526891,"Medicare Detailed Explanation of Non-Coverage (DENC) &#8211; South 2025",Administrative,1
526895,"Medicare Detailed Explanation of Non-Coverage (DENC) &#8211; St Croix Falls 2025",Administrative,1
526903,"Medicare Detailed Explanation of Non-Coverage (DENC) &#8211; Instructions 2025",Administrative,1
526906,"Document Id: 526906 (Deleted)",,1
526914,"Medicare Notice of Non-Coverage (NOMNC) &#8211; Lodi 2025",Administrative,1
526936,"Medical Director Responsibilities","Policies and Procedures",1
526950,"Medicare SNF ABN &#8211; South Eau Claire",Administrative,1
526960,"Medicare SNF ABN &#8211; Instructions",Administrative,1
526994,"Document Id: 526994 (Deleted)",,1
526996,"Document Id: 526996 (Deleted)",,1
527018,"Glucometer Disinfection",Nursing,1
527031,"Medicare Notice of Non-Coverage (NOMNC) &#8211; Bloomer 2025",Administrative,1
527099,"Suprapubic Checklist","Policies and Procedures",1
527171,"Hypoglycemia and Hyperglycemia","Policies and Procedures",1
527205,"Document Id: 527205 (Deleted)",,1
527207,"Infection Control and Prevention Program Policy",Nursing,1
527213,"Document Id: 527213 (Deleted)",,1
527217,"Document Id: 527217 (Deleted)",,1
527219,"Document Id: 527219 (Deleted)",,1
527243,"Skin Integrity Foot Care Policy",Nursing,1
527244,"Skin Integrity Foot Care Policy","Policies and Procedures",1
527252,"Care Plan Revisions Upon Status Change Policy",MDS,1
527262,"HIPAA/ Confidentiality","Policies and Procedures",1
527277,"Admitting a Resident Policy",Administrative,1
527279,"Document Id: 527279 (Deleted)",,1
527290,"Document Id: 527290 (Deleted)",,1
527301,"Oxygen Safety",Nursing,1
527308,"Availability of Survey Results Policy 07-10-2024","Policies and Procedures",1
527344,"Abuse-Investigative Protocol Checklist","Policies and Procedures",1
527412,"Fall Prevention and Intervention Guide",Nursing,1
527414,"Fall Prevention IDT Post Fall Review Guide",Nursing,1
527418,"Fall Prevention New Admit Fall Watch Program",Nursing,1
527420,"Document Id: 527420 (Deleted)",,1
527426,"Neurological Assessment",Nursing,1
527429,"Infection Control Plan",Nursing,1
527439,"Providing End of Life Care","Policies and Procedures",1
527441,"Activity Calendar January 2025",Activities,1
527453,"Code 99","Policies and Procedures",1
527497,"Activity Plan-Ladybug Painted Garden Rocks",Activities,1
527519,"Social Services Binder Basics","Social Services",1
527528,"Staff Interview Questions","Survey Management",1
527544,"Skin Management DIMES Guide",Nursing,1
527546,"Skin Management Documentation of Wound Treatments Policy",Nursing,1
527552,"Skin Management Pressure Injury-Prevention-Guidelines Policy",Nursing,1
527556,"Skin Management Pressure Injury Risk Assessment Policy",Nursing,1
527558,"Skin Management Pressure Injury Surveillance Policy",Nursing,1
527562,"Skin Management Skin Care Guide",Nursing,1
