"Document ID","Document Title",Categories,"Number of Downloads"
22378,"Patients Face More Lethal Infections from CRE","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",2
35434,"Medicare and Medicaid Basics","CMS, Fact Sheets, Medicare, Regulatory Agencies",2
12907,"SNF PPS Consolidated Billing HCPCS Annual Update &#8211; January 2018","HCPCS, ICD Codes",2
43115,"Nursing Home and Swing Bed Tracking (NT/ST) Item Set","Appendices, Appendix H, Forms, MDS",2
456555,"Trump Administration Announces $20 Billion in New Phase 3 Provider Relief Funding","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, News, News, Regulations, Regulatory Agencies",2
25708,"S &amp; C Letter 15-25: MDS/Staffing Focused Surveys Update","2016 Fiscal Year and Prior, Survey and Certification, Survey and Certification Letters",2
42860,"Document Id: 42860 (Deleted)",,2
13166,"List A: Antimicrobial Products Registered with the EPA as Sterilizers","Assisted Living, EPA, EPA, Registered Disinfectants, Registered Disinfectants, Safety, Safety",2
24686,"§2080 &#8211; Hospice &#8211; Citations and Description","Chapters, SOM – Chapter 2, State Operations Manual (SOM), Survey and Certification",2
25710,"Document Id: 25710 (Deleted)",,2
38510,"Document Id: 38510 (Deleted)",,2
38766,"§7310 &#8211; Immediate Jeopardy Does Not Exist","Chapters, SOM – Chapter 7, State Operations Manual (SOM), Survey and Certification",2
457070,"MM11892 &#8211; New Waived Tests","Billing Guides and Information, Financial",2
13167,"List B: EPA&#8217;s Registered Tuberculocide Products Effective Against Mycobacterium Tuberculosis","Assisted Living, EPA, EPA, Registered Disinfectants, Registered Disinfectants, Safety, Safety",2
24943,"§4146 &#8211; Minimum Data Set (MDS) System","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
36975,"Nondiscrimination and Opioid Use Disorder","HHS, Regulatory Agencies",2
42351,"New York Should Improve its Oversight of Nursing Home Compliance with Life Safety and Emergency Preparedness","2019 Releases, OIG, Regulatory Agencies",2
12912,"2018 HCPCS Description List (Excel File)","HCPCS, ICD Codes",2
24688,"§2082 &#8211; Discharge from Hospice Care","Chapters, SOM – Chapter 2, State Operations Manual (SOM), Survey and Certification",2
24946,"§4151 &#8211; RO Program Analysis Activity","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
44146,"News in Health Special Issue: Healthy Eating","Assisted Living, Clinical Staff Education, Clinical Staff Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
13172,"List G: EPA&#8217;s Registered Antimicrobial Products Effective Against Norovirus (Norwalk-like virus)","Assisted Living, EPA, EPA, Registered Disinfectants, Registered Disinfectants, Safety, Safety",2
13428,"Document Id: 13428 (Deleted)",,2
44148,"News in Health Special Issue: Seniors","Assisted Living, Family Education, Family Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
12405,"Document Id: 12405 (Deleted)",,2
444277,"Transmittal #195 &#8211; Revisions to State Operations Manual (SOM) Chapter 6 &#8211; Special Procedures for Laboratories and Chapter 9 Exhibits","Survey and Certification, Transmittals",2
22902,"Document Id: 22902 (Deleted)",,2
32630,"SE19004 &#8211; New Electronic System for Provider Reimbursement Review Board Appeals","Billing Guides and Information, Financial",2
456822,"National Healthcare Safety Network (NHSN) Long-Term Care Facility (LTCF) COVID-19 Reporting Module: How to Re-Assign NHSN Facility Adminstrator","Assisted Living, CDC, CDC, Compliance Guidelines, Compliance Guidelines, Regulations, Regulatory Agencies",2
12919,"Document Id: 12919 (Deleted)",,2
13431,"Standard Interpretation &#8211; OSHA Recording vs HIPAA Requirements","3. Model Plans, 3. Model Plans, Assisted Living, OSHA, OSHA, Recordkeeping, Recordkeeping, Safety, Safety",2
34935,"Physician Self-Referral Law: Commonly Used Physician Self-Referral Law Exemptions","Compliance and Ethics, Government Initiatives, HEAT, MEGA Rule, Phase 3",2
456567,"Transmittal #10365 &#8211; Updates to Chapters 1-8 10, 11, and Exhibits of Publication","CMS Manuals, Financial, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",2
34936,"Montana &#8211; Minimum Standards for All Healthcare Facilities","ALF State Regulations, Assisted Living, Assisted Living State Regulations, Montana, Montana, Regulations, State Regulations, Statutes, Statutes",2
37496,"Wildfire Smoke Fact Sheet: Protect Yourself from Ash","Assisted Living, Emergency Preparedness, Emergency Preparedness, Natural Hazards, Natural Hazards, Safety, Safety, Wildfires, Wildfires",2
12922,"Document Id: 12922 (Deleted)",,2
38778,"Notice of Proposed Rulemaking to Update the Regulations Governing the Regular Rate under the FLSA","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies, Wage and Hour",2
40314,"Phase 1: Lesson 1 &#8211; Rationale, Benefits, and Opportunities (Transcript)","Assisted Living, Staff Development, Staff Development, Surveyor Training, Surveyor Training, Tools and Templates, Tools and Templates",2
44154,"Affirmative Action and Nondiscrimination Obligations of Federal Contractors and Subcontractors: TRICARE and Certain Other Health Care Providers, Notice of Proposed Rulemaking","2019 Federal Register, Federal Register, Survey and Certification",2
42875,"CDC Infographic &#8211; Recommended Child and Adolescent Immunization Schedule For Ages 18 and Younger &#8211; 2020","Assisted Living, CDC, CDC, Immunization, Immunization, Regulations, Regulatory Agencies",2
12924,"Document Id: 12924 (Deleted)",,2
13436,"Standard Interpretation &#8211; Determining if a Work-Related Injury or Illness Resulted in Restricted Work Activity/Job Transfer","3. Model Plans, 3. Model Plans, Assisted Living, OSHA, OSHA, Recordkeeping, Recordkeeping, Safety, Safety",2
37757,"RCRA&#8217;s Critical Mission &amp; The Path Forward","Assisted Living, EPA, EPA, General Information, General Information, Safety, Safety",2
23934,"K933 &#8211; Features of Fire Protection &#8211; Fire Loss Prevention in Operating Rooms","Assisted Living, K Tags, K Tags, Life Safety Code, Life Safety Code Survey, Safety, Section 9: Health Care Facilities Code Requirements, Section 9: Health Care Facilities Code Requirements, Survey and Certification",2
40062,"Electrical: OSHA 10 Hour Outreach Training General Industry Presentation","4. Training Program, 4. Training Program, Assisted Living, Electrical, Electrical, OSHA, OSHA, Safety, Safety",2
12927,"Clarifying Questions and Answers Related to the CMS/AMA Joint Announcement and Guidance Regarding ICD-10 Flexibilities","General Information, ICD Codes, ICD-10",2
22400,"Document Id: 22400 (Deleted)",,2
24960,"§4510 &#8211; SA Personnel Services","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
23425,"News in Health: Technologies for Vision and Hearing","Assisted Living, Clinical Staff Education, Clinical Staff Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
454786,"2020 Data Book – Health Care Spending and the Medicare Program","MedPAC, Regulatory Agencies",2
444292,"Finalized Policy, Payment, and Quality Provisions Changes to the Medicare Physician Fee Schedule for CY 2020 – Fact Sheet","CMS, News, Regulatory Agencies",2
12933,"ICD-10 Clinical Concepts Series: Family Practice","General Information, ICD Codes, ICD-10",2
24965,"§4532 &#8211; SA Communications and Supplies","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
12934,"ICD-10 Clinical Concepts Series: Internal Medicine","General Information, ICD Codes, ICD-10",2
12935,"ICD-10 Clinical Concepts Series: Orthopedics","General Information, ICD Codes, ICD-10",2
43911,"§6106 &#8211; Announced and/or Unannounced Surveys","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",2
25736,"Document Id: 25736 (Deleted)",,2
36232,"Document Id: 36232 (Deleted)",,2
22665,"Remittance Advice Resources and Frequently Asked Questions (FAQs)","CMS, Medicare, Medicare Learning Network, Regulatory Agencies",2
25737,"Document Id: 25737 (Deleted)",,2
27529,"Disclosures for Public Health Activities HIPAA Privacy Rule: 45 CFR 164.512(b)","*Regulations, *Regulations, Assisted Living, HIPAA, HIPAA, Regulations, Regulatory Agencies",2
43657,"Medicare Program; Modernizing and Clarifying the Physician Self-Referral Regulations","2019 Federal Register, Federal Register, Survey and Certification",2
23434,"Talking With Your Older Patient","Assisted Living, Clinical Staff Education, Clinical Staff Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
35978,"Document Id: 35978 (Deleted)",,2
12939,"Provider ICD-10 Resource Guide and Contact List","General Information, ICD Codes, ICD-10",2
23179,"Document Id: 23179 (Deleted)",,2
24971,"§4539 &#8211; SA Office Maintenance","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
451211,"What&#8217;s New with the Nutrition Facts Label?","Assisted Living, FDA, FDA, Food, Food, Regulations, Regulatory Agencies",2
23181,"Common Viruses a Deadly Threat at Nursing Homes","HHS, Regulatory Agencies",2
38797,"Follow Up Senate Letter Regarding Emergency Preparedness: Sheltering in Danger","Congress, Regulatory Agencies",2
25742,"S &amp; C Letter 16-31: Mandatory Immediate Imposition of Federal Remedies and Assessment Factors Used to Determine the Seriousness of Deficiencies for Nursing Homes (Replaced by QSO 18-18-NH)","2016 Fiscal Year and Prior, Survey and Certification, Survey and Certification Letters",2
455566,"Transmittal 10343 Update to the Internet Only Manual (IOM) Publication 100-04, Chapter 32, Section 40.2.1 and 40.2.4","CMS Manuals, Financial, Transmittals, Transmittals: 100-04 Medicare Claims Processing Manual",2
22928,"Paying Minimum Wage and Overtime to Home Care Workers","Assisted Living, Compliance Guides and Q&amp;A's, Compliance Guides and Q&amp;A’s, DOL (Wage and Hour), DOL / Human Resources, Regulations, Regulatory Agencies, Wage and Hour",2
24976,"§4544 &#8211; LTC Facility Workload (SNF/NF)","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
25744,"Document Id: 25744 (Deleted)",,2
22418,"How to Use a Metered Dose Inhaler with a Spacer","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",2
25234,"§6460 &#8211; Equipment &#8211; RO Procedures","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",2
44178,"Nondiscretionary Bonuses and Incentive Payments (Including Commissions) and Part 541 Exempt Employees (WHFS #17U &#8211; October 2019)","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies, Wage and Hour",2
22419,"Document Id: 22419 (Deleted)",,2
25236,"§6464 &#8211; Consultants &#8211; RO Procedures","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",2
453524,"FDA Safety Alert: Epinephrine Auto-Injector Devices by Amneal and Impax Have Potential for Malfunction","Assisted Living, Drugs, Drugs, FDA, FDA, Regulations, Regulatory Agencies",2
12437,"SNF Quality Reporting Program (QRP) Quick Reference Guide FY 2020","Financial, Measure Specifications, SNF Quality Reporting Program",2
25749,"Document Id: 25749 (Deleted)",,2
456597,"Transfer of Dangerous and Controlled Substances Form","Forms for Medication Management, Medication Management, Nursing, Tools and Templates",2
456086,"2021 Annual Update of HCPCS Codes for SNF Consolidated Billing","Billing Guides and Information, Financial",2
28056,"Antipsychotic Use: Late Adopter Data Report (October 2018)","Assisted Living, Dementia Care / Antipsychotic Drugs, Dementia/ Anti Psychotic Drugs, Government Initiatives, Regulations",2
41368,"State-Level Health Inspection Cut Point Table (July 2019)","Five Star Quality Rating System, Health Inspections, Survey and Certification",2
13210,"Incorrectly Refurbished Circuit Breakers Hazard Alert","5. Miscellaneous, 5. Miscellaneous, Assisted Living, Electrical, Electrical, OSHA, OSHA, Safety, Safety",2
22938,"Document Id: 22938 (Deleted)",,2
23194,"Document Id: 23194 (Deleted)",,2
454554,"Transmittal #10211 &#8211; Manual Updates to Section 20.7 in Chapter 23 of Publication 100-04","CMS Manuals, Financial, Transmittals, Transmittals: 100-04 Medicare Claims Processing Manual",2
456858,"Medication Cross Match Form","Forms for Medication Management, Medication Management, Nursing, Tools and Templates",2
23451,"Alzheimer&#8217;s &#8211; Legal and Financial Planning","Assisted Living, Family Education, Family Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
451995,"Document Id: 451995 (Deleted)",,2
43420,"Transmittal #126 &#8211; Manual Updates for CR 11152 Implementation of the SNF PDPM","CMS Manuals, Financial, Transmittals, Transmittals: 100-01 Medicare General Information, Eligibility, and Entitlement Manual",2
451997,"Document Id: 451997 (Deleted)",,2
23198,"Section 1557 of the Affordable Care Act: Summary of Final Rule, Fact Sheets, and FAQs","HHS, Regulatory Agencies",2
41630,"Physician Fee Schedule and Other Revisions to Part B for CY 2020, Medicare Shared Savings Program, Quality Payment Program; Proposed Rule","2019 Federal Register, Federal Register, Survey and Certification",2
42910,"Date Labels on Packaged Foods: USDA and FDA Could Take Additional Steps to Reduce Consumer Confusion","2019 Reports, GAO, Regulatory Agencies",2
22432,"Guideline for Prescribing Opioids for Chronic Pain &#8211; Fact Sheet","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",2
23201,"Mental Health Reactions After Disaster","HHS, Regulatory Agencies",2
25761,"S &amp; C Letter 17-14: Clarification of Automatic Fire Sprinkler System Installation Requirements in Attic Spaces in Long-Term Care Facilities","2017 Fiscal Year, Survey and Certification, Survey and Certification Letters",2
34211,"Facility Staffing Data (February 2019)","Five Star Quality Rating System, Staffing, Survey and Certification",2
23460,"Alzheimer&#8217;s &#8211; Now What? Next Steps After a Diagnosis","Assisted Living, Family Education, Family Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
23461,"Parkinson&#8217;s Disease: Hope Through Research","Assisted Living, Family Education, Family Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
39077,"Whistleblower: Workers Have Rights (English and Spanish Poster)","5. Miscellaneous, 5. Miscellaneous, Assisted Living, General OSHA Information, General OSHA Information, OSHA, OSHA, Safety, Safety",2
12966,"Document Id: 12966 (Deleted)",,2
23206,"Document Id: 23206 (Deleted)",,2
43430,"Transmittal #908 &#8211; The Medicare Fee-for-Service Recovery Audit Program","CMS Manuals, Financial, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",2
25767,"S &amp; C Letter 17-22: Save the Date- Medicare Learning Network Conference Call for Emergency Preparedness Requirements Final Rule","2017 Fiscal Year, Survey and Certification, Survey and Certification Letters",2
444327,"Update: Interim Guidance for Managing Patients with Suspected E-Cigarette, or Vaping, Product Use-Associated Lung Injury","Assisted Living, CDC, CDC, Compliance Guidelines, Compliance Guidelines, MMWRs, MMWRs, Regulations, Regulatory Agencies",2
449191,"Document Id: 449191 (Deleted)",,2
455335,"New Jersey Did Not Ensure that Incidents of Potential Abuse or Neglect of Medicaid Beneficiaries Residing in Nursing Facilities Were Always Properly Investigated and Reported","2020 Releases, OIG, Regulatory Agencies",2
24744,"§2280 &#8211; ESRD Survey Activities","Chapters, SOM – Chapter 2, State Operations Manual (SOM), Survey and Certification",2
454824,"LIQ-E S.A. de C.V. Issues Recall of Optimus Instant Hand Sanitizer","Assisted Living, FDA, FDA, Recalls and Notices, Recalls and Notices, Regulations, Regulatory Agencies",2
36009,"Document Id: 36009 (Deleted)",,2
22954,"Administrative Duties Test Court Decision (WHFS #17R &#8211; Jul 2008 Revised)","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies, Wage and Hour",2
25770,"S &amp; C Letter 17-25: Electronic Staffing Submission &#8211; Payroll-Based Journal Update","2017 Fiscal Year, Survey and Certification, Survey and Certification Letters",2
455082,"SNF Provider Preview Reports Now Available","Financial, News, SNF Quality Reporting Program",2
13227,"Fire Service Features of Building and Fire Protection Systems","1. Fact Sheet, 1. Fact Sheet, Assisted Living, Fire Protection, Fire Protection, OSHA, OSHA, Safety, Safety",2
22443,"Salmonella and Food","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",2
25004,"§4767 &#8211; Initial Survey Activity Reports","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
450220,"Document Id: 450220 (Deleted)",,2
12461,"Targeted Probe and Educate (TPE) Q&amp;A&#8217;s","Billing Compliance, Financial, MAC",2
12206,"Introducing Electronic Submission of Medical Documentation (esMD) to Providers","Billing Compliance, Financial, Improper Payments",2
23982,"CLIA: Calibration and Calibration Verification","Assisted Living, CLIA, Clinical Laboratory Improvement Act (CLIA), Regulations, Survey and Certification",2
22959,"Employment Relationships Under FLSA (WHFS #13 &#8211; May 2014 Revised)","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies, Wage and Hour",2
12208,"Medicare Claim Review Programs","Billing Compliance, Financial, Improper Payments",2
23729,"Different Types of Hepatitis Viruses in the World","Assisted Living, CDC, CDC, Hepatitis, Hepatitis, Regulations, Regulatory Agencies",2
23474,"Aging and Your Eyes","Assisted Living, NIH, NIH Articles, Regulations, Regulatory Agencies, Resident Education, Resident Education",2
36018,Gout,"Assisted Living, Clinical Staff Education, Clinical Staff Education, NIH, NIH Articles, Regulations, Regulatory Agencies",2
36531,"MMWR Topics: Arthritis, Drug Overdose, Measles, Shigella, Salmonella","Assisted Living, CDC, CDC, MMWRs, MMWRs, Regulations, Regulatory Agencies",2
455347,"Bayshore Pharmaceuticals, LLC Issues Recall of Metformin Hydrochloride Extended-Release Tablets","Assisted Living, FDA, FDA, Recalls and Notices, Recalls and Notices, Regulations, Regulatory Agencies",2
22964,"Exemption for Executive, Administrative, Professional, Computer &amp; Outside Sales Employees Under the FLSA &#8211; (WSFA #17A &#8211; Revised September 2019)","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies, Wage and Hour",2
32693,"Antipsychotic Use: Late Adopter Data Report (April 2018)","Assisted Living, Dementia Care / Antipsychotic Drugs, Dementia/ Anti Psychotic Drugs, Government Initiatives, Regulations",2
43446,"Aligning Benefits and Cost Sharing Under a Unified Payment System for Post-Acute Care","MedPAC, Regulatory Agencies",2
22711,"Medicare Home Health Benefit","CMS, Medicare, Patient Information, Regulatory Agencies",2
23993,"CLIA: What is an IQCP?","Assisted Living, CLIA, Clinical Laboratory Improvement Act (CLIA), Regulations, Survey and Certification",2
453561,"MM11805 &#8211; Summary of Policies for CY 2020 Medicare Physician Fee Schedule Public Health Emergency Interim Final Rules","Billing Guides and Information, Financial",2
22458,"When to Test for Zika","Assisted Living, CDC, CDC, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies",2
27578,"Same-Sex Marriage Considerations","Assisted Living, HIPAA, HIPAA, Privacy Rule, Privacy Rule, Regulations, Regulatory Agencies",2
23483,"Drug Addiction Treatment Approaches","Assisted Living, NIH, NIH Articles, Regulations, Regulatory Agencies, Resident Education, Resident Education",2
25019,"§4795 &#8211; Audit Clearance Document &#8211; RO Procedures","Chapters, SOM – Chapter 4, State Operations Manual (SOM), Survey and Certification",2
451515,"Document Id: 451515 (Deleted)",,2
23996,"CLIA: QC Highlights","Assisted Living, CLIA, Clinical Laboratory Improvement Act (CLIA), Regulations, Survey and Certification",2
25276,"§6544 &#8211; Training of State Agency Personnel &#8211; SA Procedures","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",2
450749,"Transmittal #943 &#8211; Updates to Chapter 4 and Exhibit 8 in Publication 100-08","CMS Manuals, Financial, Transmittals, Transmittals: 100-08 Medicare Program Integrity Manual",2
25280,"§7001 &#8211; Definitions and Acronyms","Chapters, SOM – Chapter 7, State Operations Manual (SOM), Survey and Certification",2
38848,"OSHA Inspections Fact Sheet","1. Fact Sheets, 1. Fact Sheets, Assisted Living, General OSHA Information, General OSHA Information, OSHA, OSHA, Safety, Safety",2
24513,"Document Id: 24513 (Deleted)",,2
450753,"Document Id: 450753 (Deleted)",,2
27586,"Unique Device Identifier and HIPAA Privacy Rule","Assisted Living, HIPAA, HIPAA, Privacy Rule, Privacy Rule, Regulations, Regulatory Agencies",2
456643,"Provider Compliance Tips for Enteral Nutrition Pumps","CMS, Medicare, Provider Guides, Regulatory Agencies",2
22468,"Document Id: 22468 (Deleted)",,2
24772,"§2474 &#8211; Fire Safety Survey Report Forms (Form CMS-2786 Series)","Chapters, SOM – Chapter 2, State Operations Manual (SOM), Survey and Certification",2
37572,"Ebola Standard Operating Procedure for Patient Handoff Between a Healthcare Facility and a Transporting Ambulance","Assisted Living, CDC, CDC, Ebola, Ebola, Regulations, Regulatory Agencies",2
22981,"H-1B Workers &#8211; Pay Deductions","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies, Wage and Hour",2
22982,"H-1B Worker Benefits","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Regulations, Regulatory Agencies, Wage and Hour",2
24774,"§2478 &#8211; Application of Fire Safety Evaluation System (FSES)","Chapters, SOM – Chapter 2, State Operations Manual (SOM), Survey and Certification",2
33222,"Skilled Nursing Facilities Payment Models Research Technical Report (RCS-I for Reference Only)","MDS, Payment Information, PDPM",2
37574,"Think Ebola &#8211; Early Recognition Poster","Assisted Living, CDC, CDC, Ebola, Ebola, Regulations, Regulatory Agencies",2
444614,"Transmittal #4470 &#8211; CY 2020 Update for Durable Medical Equipment, Prosthetics, Orthotics and Supplies (DMEPOS)","CMS Manuals, Financial, Transmittals, Transmittals: 100-04 Medicare Claims Processing Manual",2
451014,"Document Id: 451014 (Deleted)",,2
25031,"§5060 &#8211; ASPEN Complaints / Incidents Tracking System (ACTS)","Chapters, SOM – Chapter 5, State Operations Manual (SOM), Survey and Certification",2
27591,"The HIPAA Privacy Rule&#8217;s Right of Access","Assisted Living, HIPAA, HIPAA, Privacy Rule, Privacy Rule, Regulations, Regulatory Agencies",2
41415,"Wages and the FLSA: CMP Inflation Adjustments","Assisted Living, Compliance Guides and Q&amp;A's, Compliance Guides and Q&amp;A’s, DOL (Wage and Hour), DOL / Human Resources, Regulations, Regulatory Agencies, Wage and Hour",2
454857,"Fresenius Kabi Recalls of Two Lots of Dexmedetomidine Hydrochloride Injection","Assisted Living, FDA, FDA, Recalls and Notices, Recalls and Notices, Regulations, Regulatory Agencies",2
25034,"§5077 &#8211; State Monitoring Visits","Chapters, SOM – Chapter 5, State Operations Manual (SOM), Survey and Certification",2
39115,"U.S. Department of Labor Issues Final Rule to Protect Privacy of Workers","6. Electronic Reporting, 6. Electronic Reporting, Assisted Living, OSHA, OSHA, Recordkeeping, Recordkeeping, Safety, Safety",2
22988,"FMLA: Leave to Care for a Parent","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Fact Sheets, Fact Sheets, Family &amp; Medical Leave, Family &amp; Medical Leave, Regulations, Regulatory Agencies, Wage and Hour",2
25036,"§5079 &#8211; Entrance Conference &#8211; Non-Long Term Care Providers / Suppliers","Chapters, SOM – Chapter 5, State Operations Manual (SOM), Survey and Certification",2
27596,"Ensuring Equal Access to All Health Services and Benefits Provided Through Electronic Means","Assisted Living, HIPAA, HIPAA, Privacy Rule, Privacy Rule, Regulations, Regulatory Agencies",2
43212,"Surveillance for Culture-Confirmed Candidemia &#8211; United States, 2012-2016","Assisted Living, CDC, CDC, MMWRs, MMWRs, Regulations, Regulatory Agencies",2
22477,"Recommendations of the Advisory Committee on Immunization Practices for Use of a Hepatitis B Vaccine with a Novel Adjuvant","Assisted Living, CDC, CDC, Hepatitis, Hepatitis, Regulations, Regulatory Agencies",2
40397,"Document Id: 40397 (Deleted)",,2
43469,"The Trusted Exchange Framework and the Common Agreement (TEFCA) &#8211; Fact Sheet and Draft 2","ONC, Regulatory Agencies",2
456653,"Marksans Pharma Limited Issues Expansion of Metformin Hydrochloride Extended-Release Tablets Recall","Assisted Living, FDA, FDA, Recalls and Notices, Recalls and Notices, Regulations, Regulatory Agencies",2
13262,"Alternative Dispute Resolution (ADR) Processes for Whistleblower Protection Program","3. Model Plans, 3. Model Plans, Assisted Living, General OSHA Information, General OSHA Information, OSHA, OSHA, Safety, Safety",2
37582,"The Progression of a C. Diff Infection","Assisted Living, CDC, CDC, Clostridioides Difficile, Clostridioides Difficile, Regulations, Regulatory Agencies",2
41166,"A Quick Look at Medicare","CMS, Medicare, Patient Information, Regulatory Agencies",2
23503,"Shots for Safety","Assisted Living, NIH, NIH Articles, Regulations, Regulatory Agencies, Resident Education, Resident Education",2
452047,"Document Id: 452047 (Deleted)",,2
13264,"Whistleblower Investigation Manual","3. Model Plans, 3. Model Plans, Assisted Living, General OSHA Information, General OSHA Information, OSHA, OSHA, Safety, Safety",2
25040,"§5120 &#8211; Life Safety Code Guidance for Deemed Providers / Suppliers","Chapters, SOM – Chapter 5, State Operations Manual (SOM), Survey and Certification",2
34512,"Candida auris: A Drug-Resistant Yeast that Spreads in Healthcare Facilities","Assisted Living, CDC, CDC, Drug Resistant Organisms, Drug Resistant Organisms, Regulations, Regulatory Agencies",2
39120,"OSHA Recording and Reporting Occupational Injuries and Illnesses Comprehensive Training Handout","4. Training Programs, 4. Training Programs, Assisted Living, OSHA, OSHA, Recordkeeping, Recordkeeping, Safety, Safety",2
39121,"OSHA Recording and Reporting Occupational Injuries and Illnesses Comprehensive Training Presentation","4. Training Programs, 4. Training Programs, Assisted Living, OSHA, OSHA, Recordkeeping, Recordkeeping, Safety, Safety",2
12242,"Recovery Audit Program Improvements","Billing Compliance, Financial, RA",2
445138,"Nondiscrimination Obligations of Federal Contractors and Subcontractors: Procedures to Resolve Potential Employment Discrimination","2019 Federal Register, Federal Register, Survey and Certification",2
23507,"A Guide for Older People: Talking with Your Doctor","Assisted Living, NIH, NIH Articles, Regulations, Regulatory Agencies, Resident Education, Resident Education",2
22484,"Handling a Temperature Excursion in Your Vaccine Storage Unit","Assisted Living, CDC, CDC, Immunization, Immunization, Regulations, Regulatory Agencies",2
40405,"Document Id: 40405 (Deleted)",,2
13015,"Document Id: 13015 (Deleted)",,2
25047,"§5210 &#8211; Processing of Complaints Originating with or Investigated by the RO","Chapters, SOM – Chapter 5, State Operations Manual (SOM), Survey and Certification",2
23000,"The Family and Medical Leave Act Federal Register","Assisted Living, DOL (Wage and Hour), DOL / Human Resources, Family &amp; Medical Leave, Family &amp; Medical Leave, Federal Register, Federal Register, Regulations, Regulatory Agencies, Wage and Hour",2
41176,"Document Id: 41176 (Deleted)",,2
24027,"Medicare Proposes Fiscal Year 2019 Payment &amp; Policy Changes for Skilled Nursing Facilities","Federal Register, Public Inspection Documents, Survey and Certification",2
449499,"Document Id: 449499 (Deleted)",,2
455643,"Document Id: 455643 (Deleted)",,2
24028,"Part 483 &#8211; Requirements for States and Long Term Care Facilities (October 2017 Annual Edition)","2018 Federal Register, Federal Register, Survey and Certification",2
455132,"Facility-Wide Testing for SARS-CoV-2 in Nursing Homes &#8211; Seven U.S. Jurisdictions, March &#8211; June 2020","Assisted Living, CDC, CDC, MMWRs, MMWRs, Regulations, Regulatory Agencies",2
22749,"Provider Compliance Tips for Walkers","CMS, Medicare, Provider Guides, Regulatory Agencies",2
24797,"§2727 &#8211; Limitations on Technical Assistance Afforded by Surveyors","Chapters, SOM – Chapter 2, State Operations Manual (SOM), Survey and Certification",2
27614,"Document Id: 27614 (Deleted)",,2
43998,"§6290 – Laboratory Found Not In Compliance Following Validation Survey or Complaint Survey","Chapters, SOM – Chapter 6, State Operations Manual (SOM), Survey and Certification",2
41183,"Quality Innovation Network (QIN)- QIO Directory","CMS, QIO, Regulatory Agencies",2
13024,"Survey &amp; Certification Group Frequently Asked Questions (FAQs): Emergency Preparedness Regulation","Assisted Living, Basic Preparedness, Basic Preparedness, Emergency Prep FAQs, Emergency Prep FAQs, Emergency Preparedness, Emergency Preparedness, Safety, Safety",2
23520,"Many Medicare Claims for Outpatient Physical Therapy Services Did Not Comply with Medicare Requirements","2018 Releases, OIG, Regulatory Agencies",2
25312,"§7319 &#8211; Procedures for Certifying Compliance","Chapters, SOM – Chapter 7, State Operations Manual (SOM), Survey and Certification",2
