"Document ID","Document Title",Categories,"Number of Downloads"
13524,"ICS Form 203 &#8211; Organization Assignment List (v3)","Emergency Preparedness, Incident Command System, NIMS, Safety",1
36787,"Cover Your Cough &#8211;  Poster","CDC, Fact Sheets, Influenza, Regulatory Agencies",1
44123,"Enhanced Barrier Precautions Room Entry Signs (English &amp; Spanish)","CDC, Drug Resistant Organisms, Fact Sheets, Regulatory Agencies",1
38245,"Catheter Care Policy","Clinical, Nursing, Policies and Procedures, Tools and Templates",1
451451,"Infection Control Precautionary Signs","CDC, Fact Sheets, Regulatory Agencies",1
37653,"Resident Assessment &#8211; RAI Policy","MDS, Minimum Data Set (MDS), Policies and Procedures, Policies and Procedures, Tools and Templates",1
37611,"Care Plan Revisions Upon Status Change Policy","MDS, Minimum Data Set (MDS), Policies and Procedures, Policies and Procedures, Tools and Templates",1
23658,"Protocol for Public Health Agencies to Notify CDC &#8211; Nationally Notifiable Conditions, 2025","CDC, Compliance Guidelines, Regulatory Agencies",1
38425,"Nebulizer Therapy Policy","Medication Management, Medication Management, Nursing, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
462011,"Suspicious Mail or Packages Policy","Administrative, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Policies and Procedures, Policies and Procedures, Policies and Procedures, Safety, Tools and Templates",1
35758,"MDS/CRC Coordinator Job Description","Human Resources, Job Descriptions, Tools and Templates",1
37857,"Residents&#8217; Rights Regarding Treatment and Advance Directives Policy","Policies and Procedures, Policies and Procedures, Social Services, Social Services, Tools and Templates",1
450530,"Michigan – Homes For The Aged Public Health Code Part 201 &#8211; General Provisions","Assisted Living State Regulations, Michigan, State Regulations",1
450531,"Michigan – Homes For The Aged Public Health Code Part 213","Assisted Living State Regulations, Michigan, State Regulations",1
36482,"Medication Pass Observation Form","Forms for Medication Management, Medication Management, Nursing, Tools and Templates",1
485500,"Bed Hold Notice","Administrative, Business Office, Forms and Checklists, Social Services, Tools, Tools and Templates",1
457220,"Hemodialysis Policy","Clinical, Nursing, Policies and Procedures, Tools and Templates",1
36132,"Resident/Family Satisfaction Survey","Forms and Checklists, Social Services, Tools and Templates",1
37993,"Alcohol-Based Hand Rubs Policy","Emergency Preparedness, Infection Control, Infection Control, Life Safety Code, Life Safety Code, Maintenance, Nursing, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates",1
470293,"Customer Satisfaction Survey and Tracking Form","Administrative, Financial Solutions, Tools, Tools and Templates",1
39458,"Catheterization Validation Checklists","Bladder and Bowel, Competencies and Skills, Staff Development, Tools and Templates",1
27973,"Grievance Decision Report Form","Forms and Checklists, Social Services, Tools and Templates",1
512648,"Failure to Provide Resident with a Baseline Care Plan Summary Validation Checklist","Competencies and Skills, Staff Development, Tools and Templates",1
544711,"Past Noncompliance Correction Template","Survey Management, Survey Management Tools, Tools and Templates",1
39230,"MDRO Colonization Policy","Infection Control, Infection Control, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
38304,"Suprapubic Catheterization Policy","Clinical, Nursing, Policies and Procedures, Tools and Templates",1
40925,"Standard Precautions Infection Control Policy","Environmental Services, Environmental Services, Infection Control, Infection Control, Nursing, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates",1
40410,"Colorado &#8211; Long Term Care Facility Regulations (Chapters 2 and 5)","Colorado, Long Term Care State Regulations, State Regulations",1
37355,"Conduct and Behavior &#8211; HR Policy","Human Resources, Human Resources, Policies and Procedures, Policies and Procedures, Tools and Templates",1
27805,"F-698 Dialysis","Appendix PP (F-Tags), Survey and Certification",1
38485,"Call Lights: Accessibility and Timely Response Policy","Nursing, Nursing Processes, Policies and Procedures, Tools and Templates",1
38482,"Behavioral Contracts Policy","Nursing, Nursing Processes, Policies and Procedures, Tools and Templates",1
510826,"Advancing Behavioral Health Equity in Nursing Facilities &#8211; Promoting Healthy Pathways for All","Regulatory Agencies, SAMHSA",1
33709,"Behavior &#8220;I&#8221; Care Plan","Care Plans, Care Plans, MDS, Social Services, Tools and Templates",1
43388,"End-Stage Renal Disease: A Care Solution","Care Solutions, Nursing, Tools and Templates",1
38113,"Tracheostomy Care Validation Checklist","Competencies and Skills, Nursing, Respiratory Care, Staff Development, Supplemental Tools, Tools and Templates",1
459351,"Intravenous (IV) Therapy Training Presentation Pre-Post Test (Questions with Answer Key)","Competencies and Skills, IV Care, Staff Development, Tools and Templates",1
450968,"COVID-19 Prevention, Response and Reporting Policy","Infection Control, Infection Control, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
456800,"Resident One to One Supervision Record","Nursing, Supplemental Tools, Tools and Templates",1
545951,"Hearing Matters: Behavioral and Emotional Impact of Hearing Loss on Mental Health","Regulatory Agencies, SAMHSA",1
34707,"North Carolina &#8211; Rules for the Licensing of Nursing Homes (Subchapter 13D)","Long Term Care State Regulations, North Carolina, State Regulations",1
27793,"F-686 Treatment and Services to Prevent / Heal Pressure Ulcers","Appendix PP (F-Tags), Survey and Certification",1
466825,"Think, Test, Treat TB Inactive Tuberculosis (TB) Testing and Treatment","CDC, Regulatory Agencies, Tuberculosis",1
465539,"Emergency Crash Cart Checklist","Nursing, Supplemental Tools, Tools and Templates",1
39179,"Employee Tuberculosis Testing Policy","Infection Control, Infection Control, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
454159,"Personal Protective Equipment (PPE) Audit Tool","Forms and Checklists, Infection Control, Nursing, Tools and Templates",1
27799,"F-692 Nutrition and Hydration Status Maintenance","Appendix PP (F-Tags), Survey and Certification",1
35727,"Focused Incident Review: New or Worsened Pressure Ulcer/Injury","Forms and Tools, Nursing, Pressure Injuries, Tools and Templates",1
463141,"Urinary Tract Infection (UTI) Checklist &#8211; NHSN 2024","Forms and Checklists, Infection Control, Nursing, Tools and Templates",1
540190,"Turning and Repositioning (Side-Lying) CNA Validation Checklist","Competencies and Skills, Staff Development, Tools and Templates",1
28004,"F-656: Developing Comprehensive Care Plans (Plan of Correction Packet)","Plan of Correction Packets, Survey Management, Tools and Templates",1
39989,"Hand Hygiene: Inservice Training Guidelines","Infection Control, Infection Control, Nursing, Prevention, Staff Development, Tools and Templates, Training",1
23510,"Your Discharge Planning Checklist (For Patients and Caregivers)","CMS, Fact Sheets, Medicare, Regulatory Agencies",1
27826,"F-744 Treatment and Services for Dementia","Appendix PP (F-Tags), Survey and Certification",1
38092,"Against Medical Advice (AMA) Form","Nursing, Supplemental Tools, Tools and Templates",1
27798,"F-691 Colostomy, Urostomy, or Ileostomy Care","Appendix PP (F-Tags), Survey and Certification",1
34793,"Discharge Planning Form &#8211; Fillable","Administrative, Admissions, Forms and Checklists, Social Services, Tools and Templates",1
39164,"Antibiotic Stewardship Program Policy","Infection Control, Infection Control, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
36101,"Discharge Planning Resource List","Forms and Checklists, Social Services, Tools and Templates",1
39392,"Abuse Procedures Poster","Abuse, Abuse Prevention and Reporting, Staff Development, Tools and Templates",1
457181,"Physician Notification Report","Nursing, Supplemental Tools, Tools and Templates",1
39401,"Resident Abuse Prevention and Reporting Training Presentation Handouts","Abuse, Abuse Prevention and Reporting, Staff Development, Tools and Templates",1
459072,"PICC/Midline/CVAD Dressing Change Validation Checklist","Competencies and Skills, Nursing, Staff Development, Supplemental Tools, Tools and Templates",1
38014,"Fire Extinguishers Policy","Life Safety Code, Life Safety Code, Maintenance, Policies and Procedures, Policies and Procedures, Tools and Templates",1
38121,"Accidents and Supervision Policy","Falls Prevention, Nursing, Nursing, Nursing Processes, Policies and Procedures, Policies and Procedures, Tools and Templates",1
35913,"Oxygen Safety Education Competency Checklist","Competencies and Skills, Life Safety Code, Maintenance, Oxygen Safety, Staff Development, Tools, Tools and Templates",1
529542,"F-627: Failure to Plan and Implement a Safe Discharge (Immediate Jeopardy Removal Plan)","Immediate Jeopardy Removal Plans, Survey Management, Tools and Templates",1
23849,"K347 &#8211; Smoke Detection (2012 New)","K Tags, Life Safety Code Survey, Section 3: Protection, Survey and Certification",1
457422,"Pressure Injury Prevention Guidelines","Forms and Tools, Nursing, Pressure Injuries, Tools and Templates",1
23848,"K347 &#8211; Smoke Detection (2012 Existing)","K Tags, Life Safety Code Survey, Section 3: Protection, Survey and Certification",1
43605,"Restorative Aide Job Description","Competency/Job Descriptions, Human Resources, Job Descriptions, Nursing, Restorative Nursing Services, Tools and Templates",1
39176,"CPAP/BiPAP Cleaning Policy","Infection Control, Infection Control, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
38008,"Fire Alarm System Policy","Life Safety Code, Life Safety Code, Maintenance, Policies and Procedures, Policies and Procedures, Tools and Templates",1
38041,"Reporting Fire Alarm System Failure Policy","Life Safety Code, Life Safety Code, Maintenance, Policies and Procedures, Policies and Procedures, Tools and Templates",1
529886,"F-628: Failure to Provide Notification of Bed Hold (Plan of Correction Packet)","Plan of Correction Packets, Survey Management, Tools and Templates",1
549384,"Medication List for Resident Leave","Forms for Medication Management, Medication Management, Nursing, Tools and Templates",1
38394,"Medication Errors Policy","Medication Management, Medication Management, Nursing, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
450526,"Person Centered Dining Fact Sheet Pre-Post Test (Questions with Answer Key)","Competencies and Skills, Nutrition and Hydration, Staff Development, Tools and Templates",1
513637,"CNA Daily Staffing Tracker","Administrative, Facility Assessment, Staffing Tools, Tools and Templates",1
38096,"Comprehensive Nursing Assessment","Nursing, Supplemental Tools, Tools and Templates",1
502639,"Medical and Nursing Abbreviations","Nursing, Supplemental Tools, Tools and Templates",1
35683,"Post Fall Assessment Form","Falls Prevention, Forms and Checklists, Nursing, Tools and Templates",1
38407,"Medication Regimen Review Policy","Medication Management, Medication Management, Nursing, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
455514,"Pain Management Assessment and Care Plan Checklist","Nursing, Supplemental Tools, Tools and Templates",1
509489,"Mechanical Ventilation Policy","Clinical, Nursing, Policies and Procedures, Tools and Templates",1
40557,"Pressure Injury Prevention and Management Training Plan","Nursing, Pressure Injuries, Pressure Injuries, Staff Development, Tools and Templates, Training, Wound Management",1
459232,"Midline Catheter Flushing, Locking, Removal Policy","Clinical, Nursing, Policies and Procedures, Tools and Templates",1
34035,"Georgia &#8211; Nursing Home Regulations (Chapter 111-8-50 and 56)","Georgia, Long Term Care State Regulations, State Regulations",1
459238,"Peripherally Inserted Central Catheter Flushing, Locking, Removal Policy","Clinical, Nursing, Policies and Procedures, Tools and Templates",1
35748,"Wound Care Formulary","Forms and Tools, Nursing, Pressure Injuries, Tools and Templates",1
38238,"Cardiopulmonary Resuscitation (CPR) Policy","Clinical, Nursing, Policies and Procedures, Tools and Templates",1
27911,"F-942 Resident&#8217;s Rights Training","Appendix PP (F-Tags), Survey and Certification",1
38401,"Medication Orders Policy","Medication Management, Medication Management, Nursing, Nursing, Policies and Procedures, Policies and Procedures, Tools and Templates",1
518449,"Enhanced Barrier Precautions (EBP) Validation Checklist","Competencies and Skills, Staff Development, Tools and Templates",1
508329,"NCCI Manual, List of Acronyms","ICD Codes, NCCI Coding Manual",1
546079,"MDS 3.0 Chapter 3: Item By Item Guide to the MDS V1.20.1 (Effective October 1, 2025)","*RAI Manual, Chapter 3, MDS 3.0",1
489075,"Dietary Aide &#8211; Dishwasher Competency Checklist","Competencies and Skills, Competency/Job Description, Food and Nutrition Service, Staff Development, Tools and Templates",1
509810,"Amendment of Protected Health Information Policy","Administrative, HIPAA, HIPAA, Policies and Procedures, Policies and Procedures, Tools and Templates",1
541609,"Health Literacy and Your Residents Fact Sheet Pre-Post Test (Questions with Answer Key)","Effective Communication, Staff Development, Tools and Templates",1
37155,"Release of Medical Records Policy","Administrative, HIPAA, HIPAA, Policies and Procedures, Policies and Procedures, Tools and Templates",1
40212,"QAPI Essentials Training Presentation Pre-Post Test (Questions with Answer Key)","Administrative, Competencies and Skills, QAPI, QAPI, Staff Development, Tools and Templates, Training",1
37315,"Therapeutic Diet Orders Policy","Food and Nutrition, Food and Nutrition Service, Policies and Procedures, Policies and Procedures, Tools and Templates",1
39430,"Active Shooter: What You Can Do Training Presentation Pre-Post Test (Questions with Answer Key)","Active Shooter, Competencies and Skills, Staff Development, Tools and Templates",1
551044,"December 2026 Activity Calendar","Activities, Activity Calendars, Tools and Templates",1
39943,"Emergency Procedures: Basic Preparedness and Regulatory Requirements Training Presentation Pre-Post Test (Questions with Answer Key)","Administrative, Competencies and Skills, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Safety, Staff Development, Testing and Training, Testing and Training, Tools and Templates",1
27730,"F-567 Protection/Management of Personal Funds","Appendix PP (F-Tags), Survey and Certification",1
40139,"Oxygen Safety: Storage, Handling, and Use Training Presentation Pre-Post Test (Questions with Answer Key)","Competencies and Skills, Oxygen Safety, Staff Development, Tools and Templates",1
40867,"Culturally Competent Care Training Presentation Pre-Post Test (Questions with Answer Key)","Competencies and Skills, Cultural Competency, Social Services, Social Services, Staff Development, Tools and Templates, Training",1
36125,"Resident Personal Belongings Inventory Checklist","Forms and Checklists, Social Services, Tools and Templates",1
34095,"Kentucky &#8211; LTC Regulations (Title 902: Chapter 20 Health Services and Facilities)","Kentucky, Long Term Care State Regulations, State Regulations",1
509322,"Certificate of Training Completion Template","*Inservice Sign In Sheet, Forms and Checklists, Human Resources, Program Development, Staff Development, Supplemental Tools, Tools and Templates",1
35658,"Fall Investigative Summary","Falls Prevention, Forms and Checklists, Nursing, Tools and Templates",1
